data_atual,dia_da_semana,antecedencia,rota_principal,sentido,tipo_assento,turno,tkm_atual,preco_atual,mult_atual,data_atualizacao
2026-06-08,2,7,BHZ-DTI,DTI-BHZ,semi leito,NOITE,46.73,104.63,1.2676433333333343,
2026-06-08,2,7,BHZ-GYN,BHZ-GYN,semi leito,NOITE,137.01,133.29,1.1359,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-GYN,GYN-BHZ,semi leito,NOITE,156.17,137.33,1.1743,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-IPA,BHZ-IPA,semi leito,NOITE,75.9,124.47,1.2249,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-IPA,IPA-BHZ,semi leito,NOITE,74.78,105.73,1.3164,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-MCE,BHZ-MCE,semi leito,NOITE,124.23,180.9,1.0924904228855716,
2026-06-08,2,7,BHZ-MCE,MCE-BHZ,semi leito,NOITE,176.94,303.43,1.1351,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-MCL,BHZ-MCL,semi leito,NOITE,89.9,118.66,1.0,
2026-06-08,2,7,BHZ-MCL,MCL-BHZ,semi leito,NOITE,112.94,130.1,1.2241479591836713,
2026-06-08,2,7,BHZ-RAO,BHZ-RAO,semi leito,NOITE,176.85,165.8,1.0929975142045452,
2026-06-08,2,7,BHZ-RAO,RAO-BHZ,semi leito,NOITE,164.1,205.47,1.2357,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-RIO,BHZ-RIO,semi leito,NOITE,84.66,105.9,1.0,
2026-06-08,2,7,BHZ-RIO,RIO-BHZ,semi leito,NOITE,134.82,171.05,1.4622,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-SAO,BHZ-SAO,semi leito,NOITE,125.38,144.24,1.048,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-SAO,SAO-BHZ,semi leito,NOITE,117.61,218.98,1.2897,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-SJK,BHZ-SJK,semi leito,NOITE,160.14,162.9,1.3916229729729688,
2026-06-08,2,7,BHZ-SJK,SJK-BHZ,semi leito,NOITE,140.16,186.22,1.314930969387754,
2026-06-08,2,7,BHZ-UDI,BHZ-UDI,semi leito,NOITE,140.0,157.4,1.1893,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-UDI,UDI-BHZ,semi leito,NOITE,214.15,187.63,1.7430325154489255,
2026-06-08,2,7,BHZ-VIX,BHZ-VIX,semi leito,NOITE,99.41,126.95,1.0838,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-VIX,VIX-BHZ,semi leito,NOITE,128.59,159.48,1.1454,2026-05-20 20:39:56.618565
2026-06-08,2,7,BOA-MAN,BOA-MAN,semi leito,NOITE,169.33,212.89,1.1,
2026-06-08,2,7,BOA-MAN,MAN-BOA,semi leito,NOITE,124.57,179.9,1.1,
2026-06-08,2,7,CAB-JDF,CAB-JDF,semi leito,NOITE,60.05,95.46,1.2427939091915843,
2026-06-08,2,7,CAB-RIO,CAB-RIO,semi leito,NOITE,50.02,71.9,1.4002400000000017,
2026-06-08,2,7,CAB-RIO,RIO-CAB,semi leito,NOITE,33.78,45.9,1.0,
2026-06-08,2,7,CAB-SAO,CAB-SAO,semi leito,NOITE,140.25,161.4,1.3034,2026-05-20 20:39:56.618565
2026-06-08,2,7,CAB-SAO,SAO-CAB,semi leito,NOITE,104.72,126.9,1.1427118481968828,
2026-06-08,2,7,CAB-VIX,CAB-VIX,semi leito,NOITE,97.68,118.6,1.2392,2026-05-20 20:39:56.618565
2026-06-08,2,7,CAB-VIX,VIX-CAB,semi leito,NOITE,,114.35,1.1962324728260858,
2026-06-08,2,7,CDG-RIO,CDG-RIO,semi leito,NOITE,61.63,82.85,1.0792,2026-05-20 20:39:56.618565
2026-06-08,2,7,CDG-RIO,RIO-CDG,semi leito,NOITE,83.9,125.22,1.1338,2026-05-20 20:39:56.618565
2026-06-08,2,7,CGR-SAO,CGR-SAO,semi leito,NOITE,175.57,188.9,1.2005,2026-05-20 20:39:56.618565
2026-06-08,2,7,CMP-RIO,CMP-RIO,semi leito,NOITE,105.94,119.99,1.2008,2026-05-20 20:39:56.618565
2026-06-08,2,7,CMP-RIO,RIO-CMP,semi leito,NOITE,134.87,151.69,1.2644,2026-05-20 20:39:56.618565
2026-06-08,2,7,CMP-SAO,CMP-SAO,semi leito,NOITE,17.9,44.9,1.070899999999999,
2026-06-08,2,7,CMP-SAO,SAO-CMP,semi leito,NOITE,23.05,51.9,1.2854938271604939,
2026-06-08,2,7,CPC-FLN,CPC-FLN,semi leito,NOITE,152.66,182.42,1.0725,2026-05-20 20:39:56.618565
2026-06-08,2,7,CPC-FLN,FLN-CPC,semi leito,NOITE,132.71,144.9,1.1888856896055262,
2026-06-08,2,7,CRG-SAO,SAO-CRG,semi leito,NOITE,38.9,47.9,1.0260590136054422,
2026-06-08,2,7,GVS-SAO,SAO-GVS,semi leito,NOITE,161.01,178.51,1.1804,2026-05-20 20:39:56.618565
2026-06-08,2,7,IPA-VIX,IPA-VIX,semi leito,NOITE,90.45,119.9,1.080223880597015,
2026-06-08,2,7,IPA-VIX,VIX-IPA,semi leito,NOITE,108.23,137.88,1.2553,2026-05-20 20:39:56.618565
2026-06-08,2,7,JDF-SAO,JDF-SAO,semi leito,NOITE,135.21,135.35,1.2262131053375755,
2026-06-08,2,7,JDF-SAO,SAO-JDF,semi leito,NOITE,105.79,173.13,1.152740208136236,
2026-06-08,2,7,MCE-RIO,RIO-MCE,semi leito,NOITE,54.68,86.79,1.5737500000000002,
2026-06-08,2,7,MCE-SAO,MCE-SAO,semi leito,NOITE,148.34,252.57,1.3791983251633977,
2026-06-08,2,7,MCE-SAO,SAO-MCE,semi leito,NOITE,150.4,285.05,1.4386,2026-05-20 20:39:56.618565
2026-06-08,2,7,MCL-RIO,RIO-MCL,semi leito,NOITE,173.06,310.65,1.2286,2026-05-20 20:39:56.618565
2026-06-08,2,7,OLP-SAO,OLP-SAO,semi leito,NOITE,81.03,145.9,1.3082706766917298,
2026-06-08,2,7,OLP-SAO,SAO-OLP,semi leito,NOITE,87.6,157.4,1.166023166023166,
2026-06-08,2,7,PAS-SAO,PAS-SAO,semi leito,NOITE,,118.55,1.1329565217391304,
2026-06-08,2,7,PAS-SAO,SAO-PAS,semi leito,NOITE,69.9,109.63,1.106316666666666,
2026-06-08,2,7,PNV-SAO,SAO-PNV,semi leito,NOITE,149.08,225.9,1.3444,2026-05-20 20:39:56.618565
2026-06-08,2,7,QAK-SAO,QAK-SAO,semi leito,NOITE,110.75,158.45,1.1604,2026-05-20 20:39:56.618565
2026-06-08,2,7,QAK-SAO,SAO-QAK,semi leito,NOITE,111.49,151.1,1.2267,2026-05-20 20:39:56.618565
2026-06-08,2,7,QDC-SAO,QDC-SAO,semi leito,NOITE,133.57,188.9,1.1203,2026-05-20 20:39:56.618565
2026-06-08,2,7,QDC-SAO,SAO-QDC,semi leito,NOITE,173.68,216.22,1.3553719008264469,
2026-06-08,2,7,RAO-RIO,RIO-RAO,semi leito,NOITE,215.83,323.95,1.2239,2026-05-20 20:39:56.618565
2026-06-08,2,7,RAO-SAO,RAO-SAO,semi leito,NOITE,,94.66,1.1008683904259962,
2026-06-08,2,7,RAO-SAO,SAO-RAO,semi leito,NOITE,84.57,117.9,1.3677927927927902,
2026-06-08,2,7,RIO-SAO,RIO-SAO,semi leito,NOITE,142.34,167.65,1.3225,2026-05-20 20:39:56.618565
2026-06-08,2,7,RIO-SAO,SAO-RIO,semi leito,NOITE,93.96,128.07,1.231,2026-05-20 20:39:56.618565
2026-06-08,2,7,RIO-STS,RIO-STS,semi leito,NOITE,,191.59,1.3709401709401696,
2026-06-08,2,7,RIO-STS,STS-RIO,semi leito,NOITE,128.43,153.9,1.33231107266436,
2026-06-08,2,7,RIO-UDI,RIO-UDI,semi leito,NOITE,209.73,301.29,1.3226,2026-05-20 20:39:56.618565
2026-06-08,2,7,RIO-UDI,UDI-RIO,semi leito,NOITE,158.97,273.34,1.2625,2026-05-20 20:39:56.618565
2026-06-08,2,7,RIO-VIX,RIO-VIX,semi leito,NOITE,105.36,148.73,1.2706,2026-05-18 21:14:04.089853
2026-06-08,2,7,RIO-VIX,VIX-RIO,semi leito,NOITE,93.86,122.27,1.0983,2026-05-20 20:39:56.618565
2026-06-08,2,7,SAO-SJK,SAO-SJK,semi leito,NOITE,,30.9,1.1819630434782609,
2026-06-08,2,7,SAO-SJK,SJK-SAO,semi leito,NOITE,17.4,30.9,1.1684196280991732,
2026-06-08,2,7,SAO-SJP,SAO-SJP,semi leito,NOITE,135.4,123.9,1.1933376288659796,
2026-06-08,2,7,SAO-SJP,SJP-SAO,semi leito,NOITE,123.45,125.9,1.1423,2026-05-20 20:39:56.618565
2026-06-08,2,7,SAO-UDI,SAO-UDI,semi leito,NOITE,114.69,168.86,1.2254,2026-05-20 20:39:56.618565
2026-06-08,2,7,SAO-UDI,UDI-SAO,semi leito,NOITE,,178.49,1.2812708333333318,
2026-06-08,2,7,SAO-VIX,SAO-VIX,leito,NOITE,265.16,379.42,1.3228,2026-05-20 20:39:56.618565
2026-06-08,2,7,SAO-VIX,VIX-SAO,leito,NOITE,197.13,276.05,1.2703349282296645,
2026-06-08,2,7,BAT-SAO,BAT-SAO,semi leito,TARDE,81.06,165.24,1.1687,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-DTI,BHZ-DTI,semi leito,TARDE,,126.68,1.14436329113924,
2026-06-08,2,7,BHZ-DTI,DTI-BHZ,semi leito,TARDE,66.26,125.9,1.257,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-IPA,BHZ-IPA,semi leito,TARDE,74.54,122.3,1.2399,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-IPA,IPA-BHZ,semi leito,TARDE,67.13,137.7,1.2369697819314633,
2026-06-08,2,7,BHZ-MCL,BHZ-MCL,semi leito,TARDE,78.23,146.41,1.0840410256410251,
2026-06-08,2,7,BHZ-MCL,MCL-BHZ,semi leito,TARDE,82.19,155.04,1.1925952124685475,
2026-06-08,2,7,BHZ-RIO,BHZ-RIO,semi leito,TARDE,78.33,100.22,1.061268627450981,
2026-06-08,2,7,BHZ-RIO,RIO-BHZ,semi leito,TARDE,,195.32,1.203338095238096,
2026-06-08,2,7,BHZ-SJK,SJK-BHZ,semi leito,TARDE,206.34,250.76,1.462,2026-05-20 20:39:56.618565
2026-06-08,2,7,CAB-JDF,CAB-JDF,semi leito,TARDE,81.77,100.09,1.2609,2026-05-20 20:39:56.618565
2026-06-08,2,7,CAB-JDF,JDF-CAB,semi leito,TARDE,54.3,68.73,1.0,
2026-06-08,2,7,CAB-RIO,CAB-RIO,semi leito,TARDE,45.05,70.33,1.1177,2026-05-20 20:39:56.618565
2026-06-08,2,7,CGR-SAO,CGR-SAO,semi leito,TARDE,167.4,168.9,1.1814732401157189,
2026-06-08,2,7,CGR-SAO,SAO-CGR,semi leito,TARDE,232.45,254.9,1.61449275362319,
2026-06-08,2,7,CMP-GUR,GUR-CMP,semi leito,TARDE,101.9,107.92,1.183733539851551,
2026-06-08,2,7,CMP-SAO,CMP-SAO,semi leito,TARDE,19.45,38.9,1.112156565656566,
2026-06-08,2,7,CMP-SAO,SAO-CMP,semi leito,TARDE,23.65,47.15,1.1827242524916943,
2026-06-08,2,7,CMP-SJK,CMP-SJK,semi leito,TARDE,38.23,41.9,1.14705303030303,
2026-06-08,2,7,CPC-FLN,CPC-FLN,leito,TARDE,173.65,215.98,1.0653,2026-05-20 20:39:56.618565
2026-06-08,2,7,CRG-SAO,CRG-SAO,semi leito,TARDE,48.96,54.9,1.1408645652173917,
2026-06-08,2,7,GVS-SAO,GVS-SAO,semi leito,TARDE,130.23,155.9,1.1252031554343604,
2026-06-08,2,7,MCL-SAO,MCL-SAO,semi leito,TARDE,156.76,211.25,1.208,2026-05-20 20:39:56.618565
2026-06-08,2,7,MCL-SAO,SAO-MCL,semi leito,TARDE,168.35,263.02,1.377,2026-05-20 20:39:56.618565
2026-06-08,2,7,PNV-SAO,PNV-SAO,semi leito,TARDE,163.63,247.88,1.1731,2026-05-20 20:39:56.618565
2026-06-08,2,7,RAO-RIO,RAO-RIO,semi leito,TARDE,148.69,210.42,1.3361,2026-05-20 20:39:56.618565
2026-06-08,2,7,RAO-SAO,RAO-SAO,semi leito,TARDE,62.13,89.9,1.1479835953520154,
2026-06-08,2,7,RAO-SAO,SAO-RAO,semi leito,TARDE,86.84,127.82,1.2937,2026-05-20 20:39:56.618565
2026-06-08,2,7,RIO-SAO,RIO-SAO,semi leito,TARDE,101.47,149.73,1.1709,2026-05-20 20:39:56.618565
2026-06-08,2,7,RIO-SAO,SAO-RIO,semi leito,TARDE,,119.9,1.193993187830688,
2026-06-08,2,7,SAO-SJK,SAO-SJK,semi leito,TARDE,14.9,26.9,1.089962121212121,
2026-06-08,2,7,SAO-SJK,SJK-SAO,semi leito,TARDE,,27.9,1.1618729096989968,
2026-06-08,2,7,SAO-SJP,SAO-SJP,semi leito,TARDE,89.16,145.85,1.3997,2026-05-20 20:39:56.618565
2026-06-08,2,7,SAO-VIX,SAO-VIX,leito,TARDE,235.64,366.61,1.3554,2026-05-20 20:39:56.618565
2026-06-08,2,7,SAO-VIX,VIX-SAO,semi leito,TARDE,209.64,229.0,1.0618,2026-05-20 20:39:56.618565
